Species_Name
Great Blue Heron

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
WITP,Trempealeau,44.0134,-91.4311,2,0.0317,,
VISJ,"St. John, USVI",18.3502,-64.7000,1,0.0278,,
RDSD,"Santo Domingo, Dominican Republic",18.3500,-70.2500,1,0.0370,,
VIST,"St. Thomas, USVI",18.3500,-64.9333,1,0.0909,,
WIBF,Bayfield,46.7973,-90.9730,1,0.0323,,
WIPL,Plymouth,43.7621,-88.0020,1,0.0408,,

